City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
271,Mocuba,MZ,2022-03-28 01:15:29,-16.8392,36.9856,72.72,98,100,3.8
272,Port Hardy,CA,2022-03-28 01:15:29,50.6996,-127.4199,46.58,87,100,6.91
273,Blagoyevo,RU,2022-03-28 01:15:30,63.3667,47.9167,10.31,92,100,11.83
274,Umm Lajj,SA,2022-03-28 01:15:30,25.0213,37.2685,77.2,25,100,22.82
275,Muros,ES,2022-03-28 01:15:30,42.7762,-9.0603,54.09,85,100,4.54
276,Kysyl-Syr,RU,2022-03-28 01:15:31,63.8986,122.7617,19.6,93,100,5.21
277,Ganzhou,CN,2022-03-28 01:15:32,28.8184,115.4327,57.96,73,92,4.12
278,Mount Pleasant,US,2022-03-28 01:14:57,32.7941,-79.8626,63.01,40,0,0.0
279,Dingle,PH,2022-03-28 01:16:32,10.9995,122.6711,84.49,68,27,11.56
280,Kieta,PG,2022-03-28 01:16:33,-6.2167,155.6333,85.35,70,34,7.25
281,Bang Len,TH,2022-03-28 01:16:34,14.0219,100.1718,89.98,68,74,4.63
282,Oktyabrskoye,RU,2022-03-28 01:16:34,43.0645,44.7417,31.35,86,100,13.42
283,Asosa,ET,2022-03-28 01:16:35,10.0667,34.5333,67.91,23,12,4.16
284,Zaozerne,UA,2022-03-28 01:16:35,45.1582,33.2787,38.91,55,12,11.32
285,Riohacha,CO,2022-03-28 01:16:36,11.5444,-72.9072,80.01,76,55,12.37
286,Gazli,UZ,2022-03-28 01:16:37,40.1333,63.45,46.31,56,16,7.87
287,Belaya Gora,RU,2022-03-28 01:16:37,68.5333,146.4167,5.58,82,43,5.12
288,Kashi,CN,2022-03-28 01:16:38,39.4547,75.9797,50.34,22,100,6.82
289,Carbondale,US,2022-03-28 01:16:38,37.7273,-89.2168,42.8,52,0,4.61
290,Bolotnoye,RU,2022-03-28 01:16:39,55.6717,84.3981,5.22,86,4,7.43
291,Ilinskiy,RU,2022-03-28 01:16:40,55.619,38.1182,20.91,58,0,13.42
292,Ngunguru,NZ,2022-03-28 01:16:40,-35.6167,174.5,66.07,65,6,10.04
293,Maturin,VE,2022-03-28 01:16:41,9.75,-63.1767,75.69,82,100,8.77
294,Yugorsk,RU,2022-03-28 01:16:42,61.3133,63.3319,22.75,93,100,13.22
295,Constitucion,CL,2022-03-28 01:16:42,-35.3333,-72.4167,55.26,82,100,13.04
296,Severo-Kurilsk,RU,2022-03-28 01:16:43,50.6789,156.125,32.77,89,96,26.19
297,Lazaro Cardenas,MX,2022-03-28 01:16:43,17.9583,-102.2,76.84,57,10,7.63
298,Linares,CL,2022-03-28 01:16:44,-35.85,-71.6,58.93,49,61,5.73
299,Cocorit,MX,2022-03-28 01:16:44,27.5833,-109.9667,79.14,13,17,8.52
300,Alta Floresta,BR,2022-03-28 01:16:45,-9.8756,-56.0861,73.0,94,100,0.56
301,Yuci,CN,2022-03-28 01:16:46,37.6803,112.7319,44.35,29,0,4.47
302,Tumpat,MY,2022-03-28 01:16:46,6.1978,102.171,80.58,83,20,3.44
303,Kantang,TH,2022-03-28 01:16:47,7.4054,99.5156,80.69,94,20,0.0
304,Qasigiannguit,GL,2022-03-28 01:13:13,68.8193,-51.1922,34.05,64,85,9.57
305,Shumikha,RU,2022-03-28 01:16:48,55.2261,63.2961,20.66,92,46,15.32
306,Hasaki,JP,2022-03-28 01:16:48,35.7333,140.8333,61.2,69,91,15.35
307,Hamilton,US,2022-03-28 01:12:58,39.1834,-84.5333,34.93,56,0,9.22
308,Saint George,US,2022-03-28 01:16:49,37.1041,-113.5841,82.99,8,0,19.57
309,Kirksville,US,2022-03-28 01:15:41,40.1948,-92.5833,39.06,45,40,5.75
310,Korla,CN,2022-03-28 01:16:50,41.7597,86.1469,47.53,21,62,9.57
311,Airai,TL,2022-03-28 01:16:50,-8.9266,125.4092,69.37,67,100,1.32
312,Barcelos,PT,2022-03-28 01:12:22,41.5388,-8.6151,59.68,74,100,4.63
313,Brejo Da Madre De Deus,BR,2022-03-28 01:16:51,-8.1458,-36.3711,69.75,97,100,4.0
314,Calama,CL,2022-03-28 01:16:52,-22.4667,-68.9333,58.37,21,0,2.37
315,Ballina,AU,2022-03-28 01:16:52,-28.8667,153.5667,71.78,99,100,4.43
316,Vao,NC,2022-03-28 01:16:53,-22.6667,167.4833,77.05,66,7,15.99
317,Padang,ID,2022-03-28 01:16:53,-0.9492,100.3543,75.25,56,77,3.02
318,Marina,US,2022-03-28 01:14:24,36.6844,-121.8022,65.01,62,0,12.66
319,Thinadhoo,MV,2022-03-28 01:16:54,0.5333,72.9333,81.32,63,10,5.08
320,Praia,CV,2022-03-28 01:16:54,14.9215,-23.5087,70.34,73,20,11.5
321,Czersk,PL,2022-03-28 01:16:55,53.7959,17.9765,42.46,89,6,10.8
322,Cabinda,AO,2022-03-28 01:16:56,-5.55,12.2,80.2,93,100,8.97
323,Southbridge,US,2022-03-28 01:16:56,42.0751,-72.0334,35.92,67,66,5.01
324,Deep River,CA,2022-03-28 01:15:47,46.1001,-77.4995,12.43,75,100,11.18
325,Tumbi,TZ,2022-03-28 01:16:57,-5.0667,32.7333,64.78,87,8,2.86
326,Matara,LK,2022-03-28 01:17:58,5.9485,80.5353,76.64,89,5,5.41
327,Luderitz,NA,2022-03-28 01:17:58,-26.6481,15.1594,63.12,72,0,4.32
328,Jumla,NP,2022-03-28 01:15:04,29.2747,82.1838,47.05,52,1,4.05
329,Bulihan,PH,2022-03-28 01:17:59,14.2697,120.9955,86.68,59,69,11.79
330,Conceicao Do Araguaia,BR,2022-03-28 01:18:00,-8.2578,-49.2647,74.53,91,57,0.89
331,Izhma,RU,2022-03-28 01:18:00,65.0083,53.9113,17.47,97,100,4.99
332,Yuzhno-Kurilsk,RU,2022-03-28 01:18:01,44.0306,145.8556,37.26,70,30,12.03
333,Adrar,MR,2022-03-28 01:18:01,20.5022,-10.0711,77.38,12,5,3.11
334,Badin,PK,2022-03-28 01:18:02,24.656,68.8384,75.94,56,0,11.77
335,Suez,EG,2022-03-28 01:18:03,29.9737,32.5263,53.56,74,0,9.64
336,Faanui,PF,2022-03-28 01:18:04,-16.4833,-151.75,82.67,70,95,12.46
337,Yar-Sale,RU,2022-03-28 01:14:25,66.8333,70.8333,13.23,93,100,15.41
338,Pacific Grove,US,2022-03-28 01:13:26,36.6177,-121.9166,63.59,66,41,15.01
339,Goderich,CA,2022-03-28 01:18:05,43.7501,-81.7165,23.92,53,100,24.16
340,Katsuura,JP,2022-03-28 01:18:05,35.1333,140.3,55.56,81,100,11.25
341,Namatanai,PG,2022-03-28 01:18:06,-3.6667,152.4333,83.8,74,80,7.99
342,Nome,US,2022-03-28 01:18:07,64.5011,-165.4064,30.27,59,0,0.0
343,Ceres,US,2022-03-28 01:18:08,37.5949,-120.9577,73.8,41,0,10.36
344,Morros,BR,2022-03-28 01:18:08,-9.4467,-46.3003,74.44,78,19,2.57
345,Puerto Baquerizo Moreno,EC,2022-03-28 01:18:09,-0.9,-89.6,79.32,80,91,10.27
346,Norsup,VU,2022-03-28 01:18:10,-16.0667,167.3833,83.86,77,100,3.74
347,Rocha,UY,2022-03-28 01:18:10,-34.4833,-54.3333,61.45,55,0,5.28
348,Gao,ML,2022-03-28 01:18:11,16.6362,1.637,78.04,7,7,12.1
349,Whitehorse,CA,2022-03-28 01:15:47,60.7161,-135.0538,37.09,46,20,9.22
350,Necochea,AR,2022-03-28 01:18:12,-38.5473,-58.7368,58.12,60,0,3.15
351,Kilindoni,TZ,2022-03-28 01:18:13,-7.9139,39.6668,83.23,74,74,8.03
352,Liverpool,GB,2022-03-28 01:18:13,53.4106,-2.9779,54.61,78,100,4.61
353,Bam,IR,2022-03-28 01:18:14,29.106,58.357,60.62,14,0,2.55
354,Dali,CN,2022-03-28 01:18:14,25.7,100.1833,51.89,75,2,0.2
355,Harper,LR,2022-03-28 01:18:15,4.375,-7.7169,80.06,89,37,5.19
356,Athabasca,CA,2022-03-28 01:18:16,54.7169,-113.2854,34.21,94,100,4.59
357,Pokhara,NP,2022-03-28 01:18:16,28.2333,83.9833,66.83,24,0,6.29
358,Fruitvale,US,2022-03-28 01:18:17,39.0817,-108.4968,76.93,10,0,8.05
359,Bure,ET,2022-03-28 01:18:17,10.7,37.0667,61.59,37,5,3.31
360,Laguna,US,2022-03-28 01:18:18,38.421,-121.4238,66.4,59,0,12.66
361,Medea,DZ,2022-03-28 01:18:18,36.2642,2.7539,45.01,87,46,5.48
362,Richards Bay,ZA,2022-03-28 01:18:19,-28.783,32.0377,69.57,90,30,5.14
363,Grand Gaube,MU,2022-03-28 01:18:20,-20.0064,57.6608,75.6,85,2,1.99
364,Quthing,LS,2022-03-28 01:18:20,-30.4,27.7003,56.1,49,2,3.78
365,Kodinsk,RU,2022-03-28 01:18:21,58.6881,99.1844,8.19,94,84,4.83
366,Tiarei,PF,2022-03-28 01:18:21,-17.5333,-149.3333,86.02,74,61,15.26
367,Urengoy,RU,2022-03-28 01:18:22,65.9667,78.3667,7.84,95,100,8.99
368,Juneau,US,2022-03-28 01:15:47,58.3019,-134.4197,42.8,85,75,5.75
369,Caravelas,BR,2022-03-28 01:19:23,-17.7125,-39.2481,75.88,84,1,4.74
370,Liku,ID,2022-03-28 01:19:23,-0.7275,119.8922,81.64,68,100,1.34
371,Bayanday,RU,2022-03-28 01:19:24,53.0661,105.5139,12.42,88,43,5.73
372,Tarko-Sale,RU,2022-03-28 01:19:25,64.9225,77.785,10.98,94,98,12.21
373,Racine,US,2022-03-28 01:19:25,42.7495,-88.0751,29.1,51,0,4.61
374,Westport,US,2022-03-28 01:17:20,41.1415,-73.3579,37.44,63,100,14.97
375,New Kensington,US,2022-03-28 01:19:26,40.5698,-79.7648,27.21,67,81,3.0
376,Betsiamites,CA,2022-03-28 01:19:26,48.9413,-68.646,30.6,97,91,6.55
377,Nanortalik,GL,2022-03-28 01:19:27,60.1432,-45.2371,28.31,82,16,6.64
378,Harbour Breton,CA,2022-03-28 01:19:28,47.4833,-55.7983,35.96,99,100,6.4
379,Mayumba,GA,2022-03-28 01:19:28,-3.432,10.6554,78.91,88,98,3.74
380,Waipawa,NZ,2022-03-28 01:19:29,-41.4122,175.5153,57.24,75,95,8.16
381,Sur,OM,2022-03-28 01:19:30,22.5667,59.5289,78.93,43,0,2.77
382,Iqaluit,CA,2022-03-28 01:19:31,63.7506,-68.5145,15.53,92,100,5.75
383,Te Anau,NZ,2022-03-28 01:19:31,-45.4167,167.7167,73.17,44,1,2.28
384,Dina,CA,2022-03-28 01:19:32,52.9335,-110.0849,30.61,92,98,7.9
385,Salamanca,ES,2022-03-28 01:14:52,40.8333,-6.0,43.75,81,100,3.98
386,Santona,ES,2022-03-28 01:15:06,43.4439,-3.4576,64.33,72,100,7.4
387,Pallasovka,RU,2022-03-28 01:19:33,50.05,46.8833,24.55,91,97,14.83
388,Taoudenni,ML,2022-03-28 01:19:34,22.6783,-3.9836,85.62,28,5,6.87
389,Fergus Falls,US,2022-03-28 01:16:51,46.283,-96.0776,24.87,44,0,0.0
390,Zhigansk,RU,2022-03-28 01:19:34,66.7697,123.3711,11.77,94,100,4.72
391,Mangrol,IN,2022-03-28 01:19:35,21.1167,70.1167,77.94,59,5,8.46
392,Kununurra,AU,2022-03-28 01:19:36,-15.7667,128.7333,89.58,66,98,2.3
393,Yining,CN,2022-03-28 01:19:36,29.0361,114.5636,58.6,74,0,1.19
394,Trenggalek,ID,2022-03-28 01:19:37,-8.05,111.7167,81.39,78,100,1.81
395,Ivangorod,RU,2022-03-28 01:19:38,59.3716,28.2162,26.6,94,100,13.2
396,Broome,US,2022-03-28 01:19:38,42.2506,-75.833,23.02,72,40,16.11
397,Argayash,RU,2022-03-28 01:19:39,55.4888,60.8767,28.09,90,100,17.87
398,Nueve De Julio,AR,2022-03-28 01:19:39,-35.4444,-60.8831,62.28,59,0,1.54
399,Aljezur,PT,2022-03-28 01:19:40,37.3191,-8.8033,58.93,76,100,18.9
400,Mount Gambier,AU,2022-03-28 01:19:40,-37.8333,140.7667,69.01,57,8,6.69
401,Nalut,LY,2022-03-28 01:19:41,30.3333,10.85,63.37,34,0,10.76
402,Boddam,GB,2022-03-28 01:19:41,57.4667,-1.7833,42.44,81,1,4.65
403,Bereda,ES,2022-03-28 01:19:42,43.2686,-7.5406,52.57,81,100,1.32
404,Watsa,CD,2022-03-28 01:19:42,3.0372,29.5355,65.1,92,97,2.19
405,Kalabo,ZM,2022-03-28 01:19:43,-14.97,22.6814,67.62,83,100,1.01
406,Piacabucu,BR,2022-03-28 01:19:44,-10.4056,-36.4344,78.93,82,54,8.63
407,Sao Felix Do Xingu,BR,2022-03-28 01:19:44,-6.6447,-51.995,73.26,98,100,0.87
408,Grafton,US,2022-03-28 01:19:45,42.207,-71.6856,36.72,61,0,17.27
409,Tura,IN,2022-03-28 01:19:45,25.5198,90.2201,72.93,51,0,3.27
410,Dubuque,US,2022-03-28 01:19:31,42.4833,-90.8668,30.22,39,0,9.22
411,Kahului,US,2022-03-28 01:19:46,20.8947,-156.47,86.02,39,20,18.41
412,Husavik,IS,2022-03-28 01:19:47,66.0449,-17.3389,24.04,71,98,6.38
413,Cololaca,HN,2022-03-28 01:19:48,14.3,-88.8833,71.06,72,92,7.05
414,Esmeraldas,BR,2022-03-28 01:19:48,-19.7625,-44.3139,77.31,75,53,3.47
415,Gusau,NG,2022-03-28 01:19:49,12.1628,6.6614,75.94,11,1,13.15
416,Funadhoo,MV,2022-03-28 01:19:49,6.15,73.2667,82.17,68,16,4.36
417,Ahipara,NZ,2022-03-28 01:20:50,-35.1667,173.1667,71.35,56,0,7.2
418,Ibotirama,BR,2022-03-28 01:20:50,-12.1853,-43.2206,78.46,53,97,2.62
419,Capaci,IT,2022-03-28 01:20:51,38.1711,13.2393,59.25,65,0,8.05
420,Chimore,BO,2022-03-28 01:20:51,-16.9833,-65.1333,70.14,89,98,1.81
421,Djenne,ML,2022-03-28 01:20:52,13.9061,-4.5533,88.27,11,4,11.56
422,Abatskoye,RU,2022-03-28 01:20:52,56.2875,70.4555,10.62,97,97,8.34
423,Sola,VU,2022-03-28 01:20:53,-13.8833,167.55,83.07,71,100,12.68
424,Worland,US,2022-03-28 01:20:53,44.0169,-107.9554,69.67,24,0,4.61
425,Cap Malheureux,MU,2022-03-28 01:20:54,-19.9842,57.6142,75.47,85,1,1.99
426,Ruteng,ID,2022-03-28 01:20:54,-8.6136,120.4721,72.5,65,99,0.4
427,Kuryk,KZ,2022-03-28 01:20:55,43.2,51.65,41.99,93,52,11.36
428,Abu Zabad,SD,2022-03-28 01:20:56,12.35,29.25,68.9,12,5,13.27
429,Mogzon,RU,2022-03-28 01:20:56,51.7435,111.9606,18.93,67,21,10.42
430,Fortuna Foothills,US,2022-03-28 01:20:57,32.6578,-114.4119,89.69,17,0,19.57
431,Bontang,ID,2022-03-28 01:20:57,0.1333,117.5,79.45,78,100,4.38
432,Eten,PE,2022-03-28 01:20:58,-6.9081,-79.8642,71.65,75,100,10.16
433,Jimma,ET,2022-03-28 01:20:58,7.6667,36.8333,61.68,69,55,1.23
434,Uruzgan,AF,2022-03-28 01:20:59,32.8333,66.0,52.48,23,0,1.9
435,Hvide Sande,DK,2022-03-28 01:20:59,56.0045,8.1294,42.1,92,11,14.65
436,Longyearbyen,SJ,2022-03-28 01:21:00,78.2186,15.6401,1.51,95,88,5.21
437,Guerrero Negro,MX,2022-03-28 01:17:40,27.9769,-114.0611,65.7,64,100,11.05
438,Waddan,LY,2022-03-28 01:21:01,29.1614,16.139,65.55,11,15,13.2
439,Bandarbeyla,SO,2022-03-28 01:21:01,9.4942,50.8122,77.09,72,15,11.92
440,Hambantota,LK,2022-03-28 01:21:02,6.1241,81.1185,77.92,86,12,6.42
441,Itanhem,BR,2022-03-28 01:21:03,-17.1664,-40.33,71.53,90,9,5.59
442,Chabahar,IR,2022-03-28 01:21:03,25.2919,60.643,77.92,65,0,15.84
443,Leningradskiy,RU,2022-03-28 01:21:04,69.3833,178.4167,1.54,84,17,3.04
444,Raga,SS,2022-03-28 01:21:04,8.4596,25.678,71.2,15,64,4.43
445,Vanavara,RU,2022-03-28 01:21:05,60.34,102.2797,9.43,93,98,7.83
446,Camacha,PT,2022-03-28 01:21:06,33.0833,-16.3333,56.62,82,20,12.66
447,Pomabamba,PE,2022-03-28 01:21:06,-8.8333,-77.4667,52.27,90,99,4.03
448,Krasnoborsk,RU,2022-03-28 01:21:07,61.5598,45.934,12.25,88,100,12.12
449,Ziro,IN,2022-03-28 01:19:13,27.6333,93.8333,51.37,79,37,1.52
450,Saint-Francois,FR,2022-03-28 01:21:08,46.4154,3.9054,39.67,93,2,2.3
451,Roald,NO,2022-03-28 01:21:08,62.5833,6.1333,45.75,75,75,20.71
452,Stornoway,GB,2022-03-28 01:17:21,58.2093,-6.3865,45.93,87,8,0.0
453,Lwowek Slaski,PL,2022-03-28 01:21:10,51.1107,15.5858,47.93,66,0,5.3
454,Abu Kamal,SY,2022-03-28 01:21:11,34.4506,40.9171,49.23,55,0,8.48
455,Bajil,YE,2022-03-28 01:21:11,15.0584,43.2851,78.22,71,43,2.86
456,Beyneu,KZ,2022-03-28 01:21:12,45.3167,55.2,41.67,80,97,5.95
457,Merauke,ID,2022-03-28 01:21:13,-8.4667,140.3333,83.7,75,100,14.85
458,Tsaratanana,MG,2022-03-28 01:21:13,-16.7833,47.65,73.04,92,94,3.22
459,Orlovo,RU,2022-03-28 01:21:14,51.754,39.5873,21.49,72,11,14.61
460,Bang Saphan,TH,2022-03-28 01:21:14,11.2126,99.5117,81.1,75,60,2.95
461,Dawei,MM,2022-03-28 01:21:15,14.0833,98.2,81.3,76,98,2.46
462,Nipawin,CA,2022-03-28 01:21:16,53.3668,-104.0009,23.04,74,75,8.05
463,Dongsheng,CN,2022-03-28 01:21:16,39.8161,109.9776,39.38,31,9,20.29
464,Gorontalo,ID,2022-03-28 01:22:17,0.5412,123.0595,83.32,73,97,0.6
465,Araouane,ML,2022-03-28 01:22:18,18.9048,-3.5265,83.32,15,100,11.18
466,Ust-Maya,RU,2022-03-28 01:22:18,60.4167,134.5333,14.83,89,97,4.68
467,Olkhovatka,RU,2022-03-28 01:22:19,50.2831,39.2872,25.59,67,12,16.06
468,Pasighat,IN,2022-03-28 01:22:19,28.0667,95.3333,72.41,58,19,2.51
469,Nizhniy Odes,RU,2022-03-28 01:22:20,63.6445,54.856,26.4,97,100,5.84
470,Antsohihy,MG,2022-03-28 01:22:21,-14.8796,47.9875,74.17,96,100,1.19
471,Boden,SE,2022-03-28 01:22:21,65.8252,21.6886,23.0,95,100,9.66
472,Sayat,TM,2022-03-28 01:22:22,38.7839,63.8803,48.07,52,6,8.28
473,Shagamu,NG,2022-03-28 01:22:22,6.8432,3.6478,82.18,82,3,3.18
474,Amapa,BR,2022-03-28 01:22:23,1.0,-52.0,72.39,98,100,3.04
475,Torbay,CA,2022-03-28 01:17:47,47.6666,-52.7314,38.75,89,100,21.85
476,Santa Cruz,BO,2022-03-28 01:22:24,-17.8,-63.1667,69.26,88,97,2.3
477,Nhulunbuy,AU,2022-03-28 01:22:24,-12.2333,136.7667,88.41,66,75,9.22
478,Ferreiros,PT,2022-03-28 01:22:25,41.35,-8.55,58.68,72,0,8.05
479,Colgong,IN,2022-03-28 01:18:41,25.2667,87.2167,73.85,35,0,1.36
480,Jibuti,DJ,2022-03-28 01:19:00,11.5,42.5,72.19,54,10,7.54
481,Bayan,CN,2022-03-28 01:22:26,46.0833,127.4,41.05,38,7,13.53
482,Fallon,US,2022-03-28 01:22:26,39.4735,-118.7774,73.27,14,75,12.66
483,Karangampel,ID,2022-03-28 01:22:27,-6.4622,108.4519,80.83,76,47,1.9
484,Nuevo Casas Grandes,MX,2022-03-28 01:19:44,30.4167,-107.9167,77.76,7,18,3.0
485,Kindu,CD,2022-03-28 01:22:28,-2.95,25.95,69.73,99,100,3.65
486,Petropavlovsk-Kamchatskiy,RU,2022-03-28 01:22:28,53.0452,158.6483,34.39,87,75,4.47
487,Akabira,JP,2022-03-28 01:22:29,43.5514,142.0531,37.24,79,64,15.21
488,Roquetas De Mar,ES,2022-03-28 01:22:29,36.7642,-2.6148,60.8,57,100,15.39
489,Mana,GF,2022-03-28 01:22:30,5.6592,-53.7767,76.91,88,100,10.04
490,Yulara,AU,2022-03-28 01:22:31,-25.2406,130.9889,85.84,13,90,8.05
491,Tanout,NE,2022-03-28 01:22:31,14.9709,8.8879,68.07,10,0,12.21
492,Hohhot,CN,2022-03-28 01:22:32,40.8106,111.6522,44.89,26,0,6.71
493,Sakakah,SA,2022-03-28 01:22:32,29.9697,40.2064,49.57,36,0,11.41
494,Paamiut,GL,2022-03-28 01:22:33,61.994,-49.6678,24.71,83,69,7.87
495,Harrisonburg,US,2022-03-28 01:20:19,38.4496,-78.8689,34.16,49,0,17.27
496,Sundumbili,ZA,2022-03-28 01:22:34,-29.1337,31.3975,69.33,90,57,4.99
497,Acajutla,SV,2022-03-28 01:22:35,13.5928,-89.8275,80.78,62,43,5.84
498,Clinton,US,2022-03-28 01:21:11,42.587,-82.9199,26.92,55,75,11.5
499,Bowen,AU,2022-03-28 01:22:36,-20.0167,148.2333,85.66,54,0,3.09
500,Kihei,US,2022-03-28 01:22:36,20.785,-156.4656,86.02,64,20,18.41
501,Carballo,ES,2022-03-28 01:22:37,43.213,-8.691,56.62,90,100,2.17
502,Hearst,CA,2022-03-28 01:22:38,49.6835,-83.6665,7.05,93,100,8.41
503,Gat,IL,2022-03-28 01:22:38,31.61,34.7642,51.4,87,0,4.36
504,Mehamn,NO,2022-03-28 01:22:39,71.0357,27.8492,21.72,82,100,5.28
505,Paracatu,BR,2022-03-28 01:19:25,-17.2222,-46.8747,74.17,66,37,1.86
506,Xining,CN,2022-03-28 01:22:40,36.6167,101.7667,41.27,26,58,2.24
507,Manicore,BR,2022-03-28 01:23:40,-5.8092,-61.3003,74.77,98,100,1.28
508,Papara,BR,2022-03-28 01:23:41,-3.9839,-38.7273,77.4,95,100,2.93
509,Ilam,NP,2022-03-28 01:23:41,26.9167,87.9167,64.06,31,0,5.1
510,Novyy Urengoy,RU,2022-03-28 01:23:42,66.0833,76.6333,5.65,96,100,9.44
511,San Jose,US,2022-03-28 01:23:05,37.3394,-121.895,64.72,59,75,19.57
512,Kalamazoo,US,2022-03-28 01:23:43,42.2506,-85.55,22.57,61,0,10.36
513,Dembi Dolo,ET,2022-03-28 01:23:43,8.5333,34.8,63.64,35,16,4.0
514,Ploemeur,FR,2022-03-28 01:23:44,47.7333,-3.4333,54.82,78,0,8.05
515,Waingapu,ID,2022-03-28 01:23:44,-9.6567,120.2641,82.44,72,99,1.34
516,Pochinki,RU,2022-03-28 01:23:45,54.6988,44.8668,20.23,86,100,14.79
517,Newport,GB,2022-03-28 01:21:24,51.5877,-2.9984,48.25,89,0,7.14
518,Lethem,GY,2022-03-28 01:23:46,3.3803,-59.7968,78.46,77,89,10.02
519,Nemuro,JP,2022-03-28 01:23:47,43.3236,145.575,36.68,71,100,11.83
520,Kavaratti,IN,2022-03-28 01:23:47,10.5669,72.642,82.65,75,55,6.64
521,Hachinohe,JP,2022-03-28 01:23:48,40.5,141.5,46.58,42,75,17.27
522,Esfahan,IR,2022-03-28 01:23:49,32.6572,51.6776,29.84,24,0,6.38
523,Puerto Cabezas,NI,2022-03-28 01:23:49,14.0351,-83.3888,76.5,79,52,9.64
524,Presidente Medici,BR,2022-03-28 01:23:50,-11.1753,-61.9014,74.7,96,100,1.7
525,Alice Springs,AU,2022-03-28 01:23:50,-23.7,133.8833,83.75,18,4,12.66
526,Omsukchan,RU,2022-03-28 01:23:51,62.5333,155.8,2.19,92,100,6.44
527,Merritt Island,US,2022-03-28 01:21:43,28.5392,-80.672,71.69,43,0,8.05
528,Belle Fourche,US,2022-03-28 01:23:52,44.6714,-103.8522,58.32,25,50,12.71
529,Chinchani,IN,2022-03-28 01:23:52,19.8667,72.7,77.97,75,11,3.76
530,San Ramon,US,2022-03-28 01:20:23,37.7799,-121.978,63.64,59,0,16.11
531,Pemangkat,ID,2022-03-28 01:23:53,1.1667,108.9667,79.56,80,38,4.47
532,Pangnirtung,CA,2022-03-28 01:23:54,66.1451,-65.7125,15.42,62,81,6.98
533,Comodoro Rivadavia,AR,2022-03-28 01:23:54,-45.8667,-67.5,60.66,39,0,13.8
534,Sturgeon Falls,CA,2022-03-28 01:23:55,46.3646,-79.9326,12.88,75,100,11.39
535,La Sarre,CA,2022-03-28 01:23:55,48.8002,-79.1996,3.96,86,100,11.5
536,Ornskoldsvik,SE,2022-03-28 01:23:56,63.2909,18.7153,38.35,75,75,17.27
537,Bushehr,IR,2022-03-28 01:23:57,28.9684,50.8385,64.49,45,0,26.46
538,Oranjemund,NA,2022-03-28 01:23:57,-28.55,16.4333,62.85,66,0,3.74
539,Capao Da Canoa,BR,2022-03-28 01:23:58,-29.7456,-50.0097,67.62,81,0,8.55
540,Sokolo,ML,2022-03-28 01:21:10,14.7328,-6.1219,88.68,19,96,7.11
541,Nizwa,OM,2022-03-28 01:23:59,22.9333,57.5333,73.6,26,0,1.21
542,Pangai,TO,2022-03-28 01:23:59,-19.8,-174.35,82.51,83,75,13.8
